DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5588806132127988864', 0.005789, 114.685882,-33.839736,-0.479600, 0.450200,-1.249000, 1.306000, 19.594600,,
b'Gaia DR2 5588806333996389504', 0.006333, 114.679465,-33.839404,-0.049900, 0.149000,-0.203000, 1.220000, 18.336100, 0.845700,
b'Gaia DR2 5588805956039252608', 0.006910, 114.674910,-33.846612, 0.344300, 0.328100, 0.671000, 1.079000, 19.532400, 0.599300,
b'Gaia DR2 5588806132129299456', 0.006967, 114.685634,-33.838387, 0.402600, 0.397300,-0.594000,-0.465000, 19.636300, 0.462700,
b'Gaia DR2 5588806132129295616', 0.007068, 114.687667,-33.839097, 0.791600, 0.333200,-0.216000, 1.348000, 19.474800, 0.497100,
b'Gaia DR2 5588806132138469120', 0.007091, 114.689672,-33.849442, 0.306800, 0.356300,-0.153000, 0.719000, 19.379900, 0.537500,
b'Gaia DR2 5588806132129290624', 0.007625, 114.691742,-33.842668, 0.041600, 0.367400, 0.141000, 1.211000, 19.586900, 0.488700,
b'Gaia DR2 5588806132129301120', 0.008096, 114.691316,-33.849243, 0.448800, 0.334300,-0.534000, 0.271000, 19.495000, 0.436800,
b'Gaia DR2 5588806166489024896', 0.008576, 114.691932,-33.840695,-0.463500, 0.399300,-0.779000, 1.716000, 19.613100, 0.671400,
b'Gaia DR2 5588806132138139904', 0.008830, 114.693087,-33.842199,-0.077600, 0.041600,-0.622000, 1.228000, 15.318800, 1.124000,
b'Gaia DR2 5588805754181026560', 0.009230, 114.680995,-33.854096, 0.709300, 0.049400,-3.028000, 3.299000, 16.403700, 0.473500,
b'Gaia DR2 5588805754181029248', 0.009560, 114.676266,-33.852759, 0.626200, 0.146200,-0.111000, 1.012000, 18.080900, 0.716500,
b'Gaia DR2 5588806127837918976', 0.009574, 114.684487,-33.854509, 0.151800, 0.322000,-0.608000, 1.725000, 19.553300, 0.731200,
b'Gaia DR2 5588805956039256448', 0.009959, 114.671115,-33.843816, 0.449700, 0.083000,-2.515000, 0.944000, 17.303600, 0.584600,
b'Gaia DR2 5588806162197699968', 0.010115, 114.692180,-33.838352, 0.755100, 0.306200,-0.191000,-0.087000, 19.245200, 0.593800,
b'Gaia DR2 5588805960339460864', 0.010126, 114.671179,-33.847467, 0.118800, 0.077600,-0.280000, 1.308000, 17.224300, 0.894500,
b'Gaia DR2 5588806063409820416', 0.010429, 114.694023,-33.850018,-0.255500, 0.333700,-0.518000, 0.930000, 19.467600, 0.431300,
b'Gaia DR2 5588806338296572032', 0.010503, 114.683459,-33.834524, 0.629200, 0.048600, 0.736000, 3.306000, 16.240600, 0.514700,
b'Gaia DR2 5588806059118454784', 0.010560, 114.693515,-33.850955, 0.251600, 0.250300,-0.284000, 0.806000, 19.046800, 0.842100,
b'Gaia DR2 5588806132138146048', 0.010878, 114.687100,-33.855345, 0.073100, 0.053400,-0.314000, 1.289000, 16.586100, 0.941400,
b'Gaia DR2 5588806063409815552', 0.010950, 114.695244,-33.849105,-0.208000, 0.333100,-1.065000, 2.856000, 19.477600, 0.592000,
b'Gaia DR2 5588806063409817728', 0.011333, 114.695142,-33.850200, 0.017500, 0.368900,-0.878000, 0.802000, 19.475700, 0.607300,
b'Gaia DR2 5588805956039256576', 0.011725, 114.668930,-33.844191, 0.192100, 0.116200,-0.934000, 4.337000, 17.840700, 0.536100,
b'Gaia DR2 5588805960330658432', 0.011827, 114.669125,-33.847635,-0.330500, 0.386700,-0.809000, 1.676000, 19.788000, 0.316600,
b'Gaia DR2 5588806166489013888', 0.011967, 114.696747,-33.841406, 0.042100, 0.286400,-0.626000, 1.977000, 19.240800, 0.253200,
b'Gaia DR2 5588806338296574592', 0.012004, 114.678364,-33.833644, 0.273200, 0.165400,-1.102000, 1.006000, 17.730300,,
b'Gaia DR2 5588806368356152576', 0.012072, 114.684868,-33.833039,-0.035000, 0.157800, 0.028000, 1.236000, 18.427200, 0.737500,
b'Gaia DR2 5588806338286425472', 0.012119, 114.678025,-33.833629, 0.685700, 0.129400,-0.767000, 2.778000, 16.706300, 0.310900,
b'Gaia DR2 5588805754172224256', 0.012274, 114.676097,-33.855858,-0.415100, 0.451700,-0.725000, 0.906000, 19.943900, 0.554700,
b'Gaia DR2 5588806059118454912', 0.012279, 114.696677,-33.849691,-0.282800, 0.446500, 0.123000, 1.922000, 19.947400, 0.597000,
b'Gaia DR2 5588806166498053632', 0.012386, 114.691068,-33.834583, 0.022700, 0.321000,-0.172000,-0.614000, 19.401800, 0.198100,
b'Gaia DR2 5588805749880801792', 0.012488, 114.670787,-33.852288, 0.209100, 0.169900,-1.802000, 3.446000, 18.517800, 0.481500,
b'Gaia DR2 5588805956039256704', 0.012692, 114.667744,-33.845402, 0.282800, 0.324100,-2.288000, 2.635000, 19.442300, 0.476300,
b'Gaia DR2 5588806372647461632', 0.012851, 114.684667,-33.832235, 0.344300, 0.353300, 0.551000, 1.274000, 19.552300, 0.095700,
b'Gaia DR2 5588806333996395136', 0.012947, 114.670607,-33.837176, 0.287700, 0.201800,-1.343000, 1.922000, 18.836600, 0.650200,
b'Gaia DR2 5588806162196633472', 0.012947, 114.690857,-33.833825, 0.089500, 0.076900,-0.360000, 1.116000, 17.075100, 0.839900,
b'Gaia DR2 5588805960339459584', 0.013025, 114.668434,-33.840207, 0.094000, 0.081400,-0.726000, 1.250000, 17.191000, 0.893600,
b'Gaia DR2 5588806059118447872', 0.013069, 114.696465,-33.851827, 0.384800, 0.167800,-5.067000, 2.975000, 18.502100, 0.782500,
b'Gaia DR2 5588805749880792576', 0.013229, 114.676890,-33.857237, 0.187600, 0.194300,-1.880000, 4.371000, 18.846400, 0.631400,
b'Gaia DR2 5588806166497877120', 0.013252, 114.689628,-33.832953, 0.039300, 0.047500,-0.602000, 1.167000, 16.171100, 0.923900,
b'Gaia DR2 5588805960330662528', 0.013261, 114.668511,-33.850563,-0.257200, 0.498500,-1.453000, 1.986000, 19.928000, 0.326200,
b'Gaia DR2 5588806166497876352', 0.013426, 114.692356,-33.834056, 0.510800, 0.054200,-1.341000, 1.572000, 16.430200, 0.538900,
b'Gaia DR2 5588805749880801536', 0.013478, 114.672734,-33.855450, 0.182900, 0.112600,-0.822000, 2.797000, 17.941500, 0.465400,
b'Gaia DR2 5588806063418841344', 0.013612, 114.693445,-33.855503, 0.188300, 0.431900, 0.860000, 1.524000, 19.912100, 0.443900,
b'Gaia DR2 5588806097778399360', 0.013626, 114.699437,-33.845104, 1.547100, 0.050500,-4.812000, 7.693000, 16.261800, 0.910800,
b'Gaia DR2 5588806338287743488', 0.013668, 114.676367,-33.832503, 0.729500, 0.302500,-0.157000, 0.623000, 19.337400, 0.398000,
b'Gaia DR2 5588806372647460352', 0.013721, 114.684372,-33.831335,-0.325100, 0.375500,-0.683000, 0.747000, 19.685500, 0.355100,
b'Gaia DR2 5588806059118438656', 0.013745, 114.692616,-33.856218, 0.093200, 0.183600,-1.607000, 3.707000, 18.651700, 0.598800,
b'Gaia DR2 5588806338296577024', 0.013827, 114.672333,-33.834413, 0.114900, 0.022900,-1.594000, 3.053000, 14.424300, 0.993900,
b'Gaia DR2 5588806372647452800', 0.013973, 114.687425,-33.831530, 0.424700, 0.352800, 0.170000, 1.454000, 19.545400, 0.528000,
b'Gaia DR2 5588806162197695360', 0.014058, 114.698747,-33.839843, 1.012600, 0.393000, 0.382000, 0.442000, 19.563500, 0.637800,
b'Gaia DR2 5588805754170901504', 0.014171, 114.670060,-33.854218, 0.574700, 0.079300,-6.885000, 3.783000, 15.542800,,
b'Gaia DR2 5588806338286422016', 0.014371, 114.678939,-33.831051, 0.294100, 0.224400,-1.130000, 2.756000, 18.953900, 0.500300,
b'Gaia DR2 5588805960339462272', 0.014410, 114.667063,-33.850688, 0.053500, 0.061700,-0.676000, 1.148000, 16.716200, 0.983400,
b'Gaia DR2 5588806059118427648', 0.014986, 114.688589,-33.859279, 1.364200, 0.300200, 0.708000, 5.214000, 19.344900, 1.026800,
b'Gaia DR2 5588805749880801664', 0.015027, 114.671045,-33.856288, 0.209900, 0.087500,-1.315000, 2.643000, 17.473800, 0.543700,
b'Gaia DR2 5588806372656309888', 0.015032, 114.681557,-33.830027, 0.072800, 0.076900,-0.680000, 1.084000, 17.166400, 0.868700,
b'Gaia DR2 5588805960329333248', 0.015151, 114.666252,-33.851000, 0.492200, 0.132700,-2.599000, 6.328000, 18.116200, 0.631700,
